"Kavik Aviation Services, LLC",5KRC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Kenai Aviation Operations, LLC",ELYA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Kennedy, Jared Wayne",4JWC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Ketchikan Airways, LLC",5KIA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Kingfisher Air, Inc",K0EC,Alaska,AL05 - Juneau (JNU),,,No,,,
Kodiak Air Service,3KOC,Alaska,AL05 - Juneau (JNU),,,No,,,
LAKE AND PENINSULA AIRLINES INC,QPOA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
LAKE CLARK AIR INC,HXXC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
LAND AND SEA AVIATION ALASKA LLC,4LAC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"LEE, GERALD R.",BSQA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
LEGENDS LLC,W4WC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Lechner, Burdette J",BJLC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Lee's Sea-Air, Inc.",FWJC,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Litzen Guide Service, Inc",MBPC,Alaska,AL05 - Juneau (JNU),,,No,,,
"M A A, Inc.",MQAA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"MACK AIR, LLC",T0KC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"MAGNUSON AIRWAYS, LLC",U5RC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
MALLEN AIR LLC,38MA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
MCCARTHY AIR LLC,MGWA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"MCMAHAN, HARLEY B",HYCA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"MEEKIN, MICHAEL",EQKC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"MILLER, JONATHAN LUKE",7FYC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"MINTA, INC.",W9RA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
MISTY AIR LLC,8MYA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
MT. HAYES AIR,JR7C,Alaska,AL01 - Fairbanks (FAI),,,No,,,
MULCHATNA AIR TAXI LLC,UXLC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Marathon Helicopters, LLC",1M8C,Alaska,AL05 - Juneau (JNU),,,No,,,
"Maritime Helicopters, Inc",ENRA,Alaska,AL05 - Juneau (JNU),,,No,,,
Midnight Air LLC,3R3C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Misty Fjords Air and Outfitting, Inc",EKTA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Mountain Flying Service, LLC",OUFA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Munich, Hans W",H2MA,Alaska,AL05 - Juneau (JNU),,,No,,,
N2 Alaska llc,T26C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
NEACOLA MTN AIR LLC,5NMC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
NEITZ AVIATION INC,NZYC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
NORSE FLIGHT INC,4NFA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
NORTHERN PIONEER HELICOPTERS LLC,NP6A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
NUNAK AIR TAXI LLC,2NUC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Natron Air, Inc",N3NC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Navair, Inc.",N6VA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Nordic Air, LLC",NOGA,Alaska,AL05 - Juneau (JNU),,,No,,,
"North River Air, LLC.",1NRC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Northstar Aero, LLC",J1OC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Northstar Trekking, LLC",N5JA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Northwind Aviation, LLC",QNWA,Alaska,AL05 - Juneau (JNU),,,No,,,
"ONEY, ANTHONY KING",ONYC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
OSPREY AIR INC,O3SC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
OTTER AIR LLC,3OTC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"PETRIE, MICHAEL A",MPRC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
POLARIS AIR LLC,1PKC,Alaska,AL01 - Fairbanks (FAI),,,No,,,
POLLUX AVIATION LTD,UPXC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
PRECISION PLUS INC,PPOC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
PTARMIGAN AIR LLC,YGZC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Paklook Air, Inc",T72A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Pathfinder Aviation, LLC.",P3TA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Petersburg Flying Service, LLC",PF1A,Alaska,AL05 - Juneau (JNU),,,No,,,
"Pirate Airworks, Inc",PJMC,Alaska,AL05 - Juneau (JNU),,,No,,,
Precision Air Inc,EMQC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Quicksilver Air, Inc.",QOFA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
RAINBOW RIVER LODGE AVIATION LLC,9RRA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"RAM Aviation, LLC.",J6UA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
REEVE AIR ALASKA LLC,V99A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
REGIONAL HELICOPTERS LLC,2YFA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
RENFRO'S ALASKAN ADVENTURES INC,R59A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
ROCKY MOUNTAIN REMODELING INC,9ROC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"ROMO, MARK AND JENNIFER",3WUC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
ROTAK LLC,6R0A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
RUSTS FLYING SERVICE INC,ERHA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"RYAN AIR, INC.",UATA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Redemption, Inc",RI9A,Alaska,AL05 - Juneau (JNU),,,No,,,
"Ridgeline Aviation, Inc.",3RLA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Rue, David",FXSC,Alaska,AL01 - Fairbanks (FAI),,,No,,,
SHEEP MOUNTAIN AIR LLC,SMAC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SHELDON AIR SERVICE LLC,EMWC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SILVERTIP AVIATION LLC,3SFC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"SKY TREKKING ALASKA, LLC",IUKA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SKYDANCE AVIATION LLC,5K1A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"SLOW FORK AIR, INC",FXCA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
SNOW GOOSE AIRWAYS LLC,3SOC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SOLOY HELICOPTERS LLC,2SYA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"SOUND AVIATION, LLC",SN6C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SPERNAK AIRWAYS INC,ERGA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SPORTSMAN'S AIR SERVICE INC,J4HC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SUNDAY AIR TAXI LLC,9DGC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SUNLIGHT AVIATION LLC,JTEC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
SWIFT FORK AIR INC,1KEC,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Scenic Mountain Air, Inc",LVKA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Schuh, Rodney J.",R0RC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Scott Air, LLC",V9SA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Scott Aviation, LLC",K95A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Sea Hawk Air, Inc",SHKC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Seawind Aviation, Inc.",K5WA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Seward Air Taxi, LLC",2JCA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Shade, Eric Loren",SAYC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
Shadow Aviation Inc,QS9A,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Smokey Bay Air, Inc",X53A,Alaska,AL05 - Juneau (JNU),,,No,,,
"Sourdough Air Service, Inc.",SQDA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
South Bay Ltd,YB9C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
South Side Corporation,FF5A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Southeast Aerial, LLC",4S5C,Alaska,AL05 - Juneau (JNU),,,No,,,
"Southeast Aviation, LLC",S03A,Alaska,AL05 - Juneau (JNU),,,No,,,
"Steller Air Service, LLC",E8DC,Alaska,AL05 - Juneau (JNU),,,No,,,
Suburban Air Express Inc.,XS8A,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Sunrise Aviation, Inc",SVVA,Alaska,AL05 - Juneau (JNU),,,No,,,
Swift River Air LLC,LFKA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
TALKEETNA AIR TAXI INC,TL7C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
TIKCHIK NARROWS LODGE INC.,T52C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
TRUE NORTH AIR LLC,8TNC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
TRYGG AIR ALASKA LLC,9CKC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
TUCKER AVIATION INC,TKAC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
TUNDRA LTD,5TQA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Talkeetna Aero Services, Inc.",T04A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Talon Air Service, Inc",ITDC,Alaska,AL05 - Juneau (JNU),,,No,,,
"Tatonduk Outfitters, Ltd.",FXGA,Alaska,AL07 - Denali  CMO,,,No,,,
"Tazimina Air, LLC",J03C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Temsco Helicopters, Inc",HXSA,Alaska,AL05 - Juneau (JNU),,,No,,,
Tikchik Airventures LLC,B8BC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Toby, LLC",J0FA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Tok Air Service, LLC",Z8KC,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Trail Ridge Air, Inc",YGOA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
TransNorthern LLC,TN8A,Alaska,AL03 - Anchorage  (ANC),,,No,,,
Trinity Air INC,91TA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
ULTIMA THULE AIR LLC,XUOA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
URSUS AIR LLC,3URC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"V2 Aviation, LLC",1V2C,Alaska,AL05 - Juneau (JNU),,,No,,,
VALLEY AVIATION LLC,4VLA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"VANDERPOOL, SR., ROBERT W",V5PC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"VANDEVENTER, MATTHEW S",V9VC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
VERTICAL SOLUTIONS LLC,3VSA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
VIKING AIR LLC,3VKC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Valkenburg, Patrick",W68C,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Venture Travel, LLC",TQ0A,Alaska,AL05 - Juneau (JNU),,,No,,,
"Vertigo, LLC",3VGA,Alaska,AL05 - Juneau (JNU),,,No,,,
WIEDERKEHR AIR INC,EMKC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
WING AND A PRAYER AVIATION INC,WUYA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
WOLF MOUNTAIN AVIATION LLC,8WMA,Alaska,AL03 - Anchorage  (ANC),,,No,,,
WRANGELL MOUNTAIN AIR INC,WM9C,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Warbelows Air Ventures, Inc.",WVBA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Ward Air, Inc",HXRA,Alaska,AL05 - Juneau (JNU),,,No,,,
"Wild Blue Air, LLC",3WBA,Alaska,AL05 - Juneau (JNU),,,No,,,
Willow Creek Aviation,EMVC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Wing, Robert E.",W4GC,Alaska,AL01 - Fairbanks (FAI),,,No,,,
Wings Airways LLC,KJLA,Alaska,AL05 - Juneau (JNU),,,No,,,
Womack Aviation LLC,W3AC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
"Wright Air Service, Inc.",HYTA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
YUKON HELICOPTERS INC,YUKC,Alaska,AL03 - Anchorage  (ANC),,,No,,,
YUTE AIR TAXI INC.,YUEC,Alaska,AL01 - Fairbanks (FAI),,,No,,,
"Yukon Air Service, Inc.",LGCA,Alaska,AL01 - Fairbanks (FAI),,,No,,,
AIRRESOURCE CHARTER LLC,3A1A,Arkansas,SW11 - Little Rock (LIT),,,No,,,
ARH Aviation LLC,8HKA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
ARKANSAS CHILDRENS HOSPITAL,Z1RA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
Aerial Patrol Incorporated,VNLA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
"Airborne Flying Service, Inc.",PQGA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
CREAMER PILOT SERVICES LLC,8P1A,Arkansas,SW11 - Little Rock (LIT),,,No,,,
"Central Flying Service, Inc.",HBKA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
"Crown Aviation, Inc.",QCWA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
"EDS FLIGHT COMPANY, INC.",EWFA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
"EXECUTIVE AVIATION SERVICES Mgmt, LLC",EV4A,Arkansas,SW11 - Little Rock (LIT),,,No,,,
FLY ARKANSAS LLC,2FRA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
"Finkbeiner, Chris",HCHA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
GARRISON AIR LLC,64RA,Arkansas,SW11 - Little Rock (LIT),903-472-8362,,No,,https://cage.report/DUNS/080250064,web
"McNeely Charter Service, Inc.",MCCA,Arkansas,SW11 - Little Rock (LIT),800-722-8625,,No,,https://mcneelycharter.com/about-us,web
"Mike Moser, Inc.",HBSA,Arkansas,SW11 - Little Rock (LIT),479 636 1996,info@aeromedexpress.com,Yes,Sent 2026-05-16 | id:cf7723b2-b3c6-4bc4-9a68-241809641c18,https://www.businessairnews.com/hb_charterpage.html?recnum=132534,web
Physicians Air Transport LLC,Y2HA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
Summit Aviation LLC,704A,Arkansas,SW11 - Little Rock (LIT),(479) 254-0817,,No,,https://www.thadencharter.com/fly,web
Survival Flight Services LLC,7ALA,Arkansas,SW11 - Little Rock (LIT),877-581-5558,,No,,https://www.survivalflightinc.com/contact-us/,web
VIKING AVIATION LLC,2VKA,Arkansas,SW11 - Little Rock (LIT),,,No,,,
26 NORTH AVIATION INC,26NA,Delaware,EA05 - Allentown (ABE),610 266-1695,,No,,https://www.hotfrog.com/company/1098900699054080/26-north-aviation-inc/allentown/aircraft,web
"ACE PILOT TRAINING, INC.",GU7A,Delaware,EA05 - Allentown (ABE),(610) 264-1105,hello@flightschoolshq.com,Yes,Sent 2026-05-16 | id:33bb9f83-0480-4eee-861f-8859d4847b24,https://flightschoolshq.com/schools/ace-pilot-training/,web
ANALAR CO,CZIA,Delaware,EA05 - Allentown (ABE),631-676-7488,,No,,http://www.analar.net/,jetmembership
"AccessAir Charters and Management, LLC.",O57A,Delaware,EA07 - Baltimore (BWI),631-676-7488,,No,,http://www.accessaircharters.com,jetmembership
"Bay Land Aviation, Inc.",BVPA,Delaware,EA07 - Baltimore (BWI),,,No,,https://marketplace.aviationweek.com/suppliers/bay-land-aviation-inc/,web
CHARM CITY AVIATION LLC,3YCA,Delaware,EA07 - Baltimore (BWI),,,No,,https://seamless.ai/b/charm-city-aviation-llc-238103161,web
CONTRAIL INC,ON2A,Delaware,EA05 - Allentown (ABE),631-676-7488,,No,,http://www.contrailinc.com,jetmembership
DUMONT AIRCRAFT CHARTER LLC,4DUA,Delaware,EA05 - Allentown (ABE),0000000020,,No,,https://d37bgjny9g6ghe.cloudfront.net/operators/dumont-jets/Dumont-Jets---TC.pdf,web
EASTON AVIATION LLC,RDBA,Delaware,EA07 - Baltimore (BWI),,,No,,https://www.mapquest.com/us/maryland/easton-aviation-llc-363048036,web
ELEVATE JET LLC,3LJA,Delaware,EA05 - Allentown (ABE),781 209 6500,sales@jetvip.com,Yes,Sent 2026-05-16 | id:f4d5fa4c-90b7-46cb-bf19-96cba0fb5f36,https://jetvip.com/chastnie-samoleti/operators/elevate-jet-llc/,web
EXECUTIVE FLIGHT SOLUTIONS LLC,U81A,Delaware,EA07 - Baltimore (BWI),,,No,,,
East Coast Flight Services Inc.,EFVA,Delaware,EA07 - Baltimore (BWI),631-676-7488,,No,,http://www.eastcoastflight.com,jetmembership
"East Coast Jets, Inc",CDNA,Delaware,EA05 - Allentown (ABE),251-867-9997,monroevilleaviation@yahoo.com,Yes,Sent 2026-05-16 | id:c2c8fe6a-2ec7-4ad2-9a28-9202dfd8357c,https://www.titanfuels.aero/locations/,web
Eastern West Virginia Regional Airport Authority,A85A,Delaware,EA07 - Baltimore (BWI),,,No,,https://www.officialusa.com/travel/airlines/westvirginia-airports.html,web
Hi-Way Helicopter,2H2A,Delaware,EA05 - Allentown (ABE),914.202.3440,fly@wingsairhelicopters.com,Yes,Sent 2026-05-16 | id:2f9356b1-22cd-4a19-a981-4dc0d6e08e0e,https://wingsair.net/helicopter-charter-delaware/,web
JET-A LLC,XQJA,Delaware,EA05 - Allentown (ABE),,,No,,,
K AND R AVIATION LLC,7KRA,Delaware,EA07 - Baltimore (BWI),1513399790,,No,,https://www.zabasearch.com/people/kristine-moon/,web
LIBERTY JET MANAGEMENT CORPORATION,LDJA,Delaware,EA05 - Allentown (ABE),800-879-2345,sales@libertyjet.com,Yes,Sent 2026-05-16 | id:007cd869-2b8f-4cfc-abd4-24d345f934bd,https://www.libertyjet.com/contact.aspx,web
LR SERVICES INC,CERA,Delaware,EA05 - Allentown (ABE),,,No,,https://seamless.ai/b/lr-services-inc-178190105,web
"Leading Edge Aviation, Inc.",LE7A,Delaware,EA05 - Allentown (ABE),(215) 340-0707,,No,,https://www.leadingedgecharter.com/,web
MOYER AVIATION INC,CDHA,Delaware,EA05 - Allentown (ABE),631-676-7488,,No,,http://www.moyeraviation.com,jetmembership
NAVY ANNAPOLIS FLIGHT CENTER,NYGA,Delaware,EA07 - Baltimore (BWI),,,No,,,
"NEW WORLD AVIATION, INC.",N38A,Delaware,EA05 - Allentown (ABE),,,No,,,
OCEAN AVIATION INC,1FHA,Delaware,EA07 - Baltimore (BWI),561-745-3134,,No,,https://www.processregister.com/Charter_Boats/Suppliers/pid18702.htm,web
"PLATINUM HELICOPTERS, LLC.",9DPA,Delaware,EA05 - Allentown (ABE),(609) 937-8787,flyplatinumhelicopters@gmail.com,Yes,Sent 2026-05-16 | id:03bb96cf-72fc-4cbb-8032-2743cc40be55,https://flyplatinumhelicopters.com/,web
PUBLIC CHARTERS INC,5JGA,Delaware,EA05 - Allentown (ABE),714-705-4780,sales@aerospacepurchasing.com,Yes,Sent 2026-05-16 | id:679c6163-5caa-4a78-bdf1-66aefb5378a7,https://www.aerospacepurchasing.com/aircraft-operator/executive/public-charters-inc/,web
"Peregrine Air Charters, LLC",CKGA,Delaware,EA05 - Allentown (ABE),(512) 828-2399,,No,,https://www.truthfinder.com/people-search/john-baird/arkansas/,web
QUEST DIAGNOSTICS INC,Q5QA,Delaware,EA05 - Allentown (ABE),,,No,,,
RBW ENTERPRISES INC,6RWA,Delaware,EA05 - Allentown (ABE),,,No,,https://acejet.com/operators/rbw-enterprises-inc/,web
"SCOTT RICHARD AVIATION SERVICES, INC.",S6DA,Delaware,EA05 - Allentown (ABE),631-676-7488,,No,,http://www.sraviation.com/,jetmembership
SKY RIVER HELICOPTERS LLC,5SKA,Delaware,EA05 - Allentown (ABE),,,No,,https://v-1x.com/operators/sky-river-helicopters-llc-nj,v-1x.com
SKYTECH TRAVEL LLC,4S1A,Delaware,EA07 - Baltimore (BWI),631-676-7488,,No,,http://www.skytechinc.com,jetmembership
SOMERSET AIR SERVICE INC,CECA,Delaware,EA05 - Allentown (ABE),251-867-9997,monroevilleaviation@yahoo.com,Yes,Sent 2026-05-16 | id:18a004cb-7e1c-419e-b600-be62a57d72cc,https://www.titanfuels.aero/locations/,web
Skylink Jets Inc.,YK7A,Delaware,EA05 - Allentown (ABE),,,No,,https://admin.blueribbonbags.com/Register,web
TIM J. KEPP LLC,5KTA,Delaware,EA05 - Allentown (ABE),0721806334,,No,,https://flyvizor.com/operators-2/,web
"TRIDENT AIRCRAFT, INC",1TBA,Delaware,EA07 - Baltimore (BWI),410-604-1333,info@tridentaircraft.com,Yes,Sent 2026-05-16 | id:4772295d-d65f-49b8-a567-93ddf4df5d40,https://tridentaircraft.com/,web
TRITON AIRWAYS LLC,5TNA,Delaware,EA05 - Allentown (ABE),,,No,,https://www.mapquest.com/us/kentucky/triton-airways-535331369,web
"TRUE AVIATION CHARTER SERVICES, LLC",5TRA,Delaware,EA05 - Allentown (ABE),570-215-3382,info@trueaviation.com,Yes,Sent 2026-05-16 | id:b379329b-cbdb-4ea7-bfd9-aa356e368208,https://trueaviation.com/,web
TUCKAMORE AVIATION CORPORATION,2TKA,Delaware,EA05 - Allentown (ABE),,in..@tuckamoreaviation.com,No,Error: Invalid `to` field. The email address needs to follow the `email@example.com` or `Name <email@example.com>` format.,https://www.aihitdata.com/company/021383E2/tuckamore-aviation-corporation/overview,web
"USAC AIRWAYS 693, LLC",4USA,Delaware,EA05 - Allentown (ABE),,,No,,https://acejet.com/operators/usac-airways-693-llc/,web
USAC AIRWAYS 695 LLC,5U5A,Delaware,EA05 - Allentown (ABE),(631) 220-0796,,No,,https://www.buzzfile.com/business/Aero-Air-631-220-0796,web
USAC AIRWAYS 696 LLC,USRA,Delaware,EA05 - Allentown (ABE),631-676-7488,,No,,,jetmembership
"USAC Airways 691, LLC",J6BA,Delaware,EA05 - Allentown (ABE),732-927-4336,,No,,https://usac.com/OperationSoftware-AircraftStatus.asp,web
VERTIVUE LLC,1VEA,Delaware,EA05 - Allentown (ABE),800-877-0570,ted@vertivue.com,Yes,Sent 2026-05-16 | id:c3d4739f-8dc3-475b-a363-aa9f50207897,https://www.vertivue.com/contact,web
"Whirlwind Aviation, Inc.",W7VA,Delaware,EA07 - Baltimore (BWI),(301) 898-2600,,No,,https://www.buzzfile.com/business/Whirlwind-Aviation-301-898-2600,web
"Arnold Aviation and Thunder Mountain Express, Inc.",REAA,Idaho,NM11 - Boise (BOI ),(208) 382-4844,,No,,https://www.buzzfile.com/business/Arnold-Aviation-208-382-4844,web
"Aviation Specialties Unlimited, Inc.",UABA,Idaho,NM11 - Boise (BOI ),,,No,,,
BASE CAMP AVIATION LLC,BCAA,Idaho,NM11 - Boise (BOI ),208-315-5769,jeff@basecampaviation.com,Yes,Sent 2026-05-16 | id:63dc11f4-f1f1-4252-b3ea-c73e7a60b776,https://www.basecampaviation.com/contact-us,web
CENTRAL IDAHO AVIATION,71CA,Idaho,NM11 - Boise (BOI ),208-715-6043,morganranch47@gmail.com,Yes,Sent 2026-05-16 | id:22299056-308b-469d-8781-09e435168d40,https://www.morganranch47.com/,web
"Conyan Aviation, Inc.",GBBA,Idaho,NM11 - Boise (BOI ),(208) 342-1042,,No,,https://www.chamberofcommerce.com/united-states/idaho/boise/aircraft-maintenance-company/1937428-conyan-aviation-inc,web
ELKHORN AVIATION INC,K2ZA,Idaho,NM11 - Boise (BOI ),,,No,,https://acejet.com/operators/elkhorn-aviation-inc/,web
"Eagle Helicopters, Inc.",HEAA,Idaho,NM11 - Boise (BOI ),(530) 527-5059,,No,,https://www.pjhelicopters.com/pj-air-charter/,web
G and S Aviation,G0CA,Idaho,NM11 - Boise (BOI ),(208) 720-9795,,No,,https://www.namesandnumbers.com/l/cascade-id/restaurants,web
"Gem Air, LLC",GAJA,Idaho,NM11 - Boise (BOI ),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:b4371bb1-1f06-4485-88e4-6932dbc15fdc,https://www.jsfirm.com/Pilot-Fixed+Wing/Dream+job+Charter+and+Idaho+Backcountry+Pilot+/Salmon-Idaho/jobID_369430,web
Heli-Jet Corp,GDMA,Idaho,NM11 - Boise (BOI ),,,No,,https://www.bizapedia.com/ca/helijet-corp.html,web
Helicopter Roundup Services LLC,O8UA,Idaho,NM11 - Boise (BOI ),,,No,,https://app.hellogoodwin.com/operators/O8UA,web
"Idaho Helicopters, Inc.",GAKA,Idaho,NM11 - Boise (BOI ),208-344-4361,info@idahohelicopters.com,Yes,Sent 2026-05-16 | id:46887975-8313-40c5-8641-4d9b2b5d3449,https://www.idahohelicopters.com/,web
JETSTREAM AVIATION INC,J38A,Idaho,NM11 - Boise (BOI ),(208) 345-3730,info@jetstreamaviation.com,Yes,Sent 2026-05-16 | id:6f8b1b4b-6551-4318-8bf5-9ed4e7580b6a,https://www.jetstreamaviation.com/,web
LIFE FLIGHT NETWORK LLC,8LFA,Idaho,NM11 - Boise (BOI ),(800) 982-9299,schweiss@schweissdoors.com,Yes,Sent 2026-05-16 | id:af29fe5e-c674-46ec-af8b-3d399dbe0b8a,https://www.bifold.com/photo-of-the-day-id-helicopter-hangar.php,web
"LONGHORN AVIATION, LLC",KNIA,Idaho,NM11 - Boise (BOI ),(706) 539-1792,,No,,https://www.zabasearch.com/people/janet+adams/,web
"McCall Aviation, Inc.",M2LA,Idaho,NM11 - Boise (BOI ),(208) 634-7137,,No,,https://www.mccallaviation.com/,web
"Middle Fork Aviation, Inc.",MKTA,Idaho,NM11 - Boise (BOI ),,,No,,https://www.bizapedia.com/id/middle-fork-aviation-inc.html,web
"Owyhee Air Research, LLC.",OEYA,Idaho,NM11 - Boise (BOI ),,,No,,https://v-1x.com/operators/owyhee-air-research-llc-id,v-1x.com
PRECISION AVIATION INC,POXA,Idaho,NM11 - Boise (BOI ),631-676-7488,,No,,http://www.paviation.com,jetmembership
"Reeder Flying Service, Inc.",FZPA,Idaho,NM11 - Boise (BOI ),(208) 733-5920,jreeder@reederflying.com,Yes,Sent 2026-05-16 | id:a8f2e976-78dd-4053-90bb-bf0b2fb77b30,https://www.allbiz.com/business/reeder-flying-svc-inc-208-733-5920,web
SALMON RIVER HELICOPTERS INC,SR9A,Idaho,NM11 - Boise (BOI ),(208) 628 3133,,No,,https://www.srhelicopters.com/,web
